loan_amnt,term,int_rate,sub_grade,verification_status,addr_state,dti,open_acc,revol_util,total_acc,last_fico_range_high,last_fico_range_low,avg_cur_bal,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,pct_tl_nvr_dlq,loan_status
3900.0, 36 months,15.41,D1,Source Verified,TN,27.72,12.0,50.4,30.0,734.0,730.0,15513.0,110.0,36.0,100.0,Fully Paid
8000.0, 36 months,10.64,B4,Source Verified,GA,15.79,11.0,46.4,29.0,689.0,685.0,25004.0,123.0,6.0,96.6,Fully Paid
18000.0, 36 months,11.22,B5,Not Verified,CA,18.56,16.0,40.9,26.0,519.0,515.0,3497.0,162.0,4.0,100.0,Charged Off
8400.0, 36 months,8.38,B1,Not Verified,CA,7.37,6.0,26.7,15.0,699.0,695.0,24150.0,181.0,12.0,80.0,Fully Paid
5525.0, 36 months,18.2,E1,Verified,CA,25.66,8.0,87.0,17.0,684.0,680.0,34374.0,128.0,9.0,94.0,Fully Paid
15000.0, 60 months,13.18,C3,Source Verified,NJ,14.03,22.0,18.7,35.0,694.0,690.0,22515.0,222.0,2.0,100.0,Fully Paid
19200.0, 60 months,12.59,C2,Not Verified,AZ,17.58,9.0,56.0,29.0,699.0,695.0,15704.0,209.0,22.0,96.6,Fully Paid
10000.0, 60 months,12.59,C2,Not Verified,OH,15.85,10.0,71.1,29.0,714.0,710.0,11467.0,268.0,5.0,92.6,Fully Paid
5000.0, 36 months,15.41,D1,Source Verified,CA,14.23,8.0,61.9,16.0,794.0,790.0,5571.0,286.0,29.0,93.7,Fully Paid
10000.0, 36 months,10.64,B4,Not Verified,GA,33.37,10.0,94.8,25.0,659.0,655.0,8449.0,323.0,12.0,100.0,Fully Paid
6000.0, 36 months,13.18,C3,Source Verified,CA,34.8,15.0,20.6,45.0,739.0,735.0,3887.0,302.0,1.0,90.0,Fully Paid
11000.0, 36 months,6.89,A3,Source Verified,CA,12.71,10.0,36.5,25.0,729.0,725.0,3142.0,144.0,5.0,100.0,Fully Paid
3000.0, 36 months,8.38,B1,Verified,NC,10.66,6.0,36.1,7.0,629.0,625.0,14114.0,231.0,6.0,100.0,Fully Paid
18000.0, 36 months,11.22,B5,Verified,KY,17.6,16.0,66.7,42.0,694.0,690.0,9801.0,196.0,3.0,100.0,Fully Paid
2400.0, 36 months,15.41,D1,Verified,OK,17.02,14.0,64.7,16.0,714.0,710.0,3680.0,74.0,19.0,93.7,Fully Paid
21000.0, 60 months,15.41,D1,Not Verified,VA,18.44,9.0,39.5,22.0,614.0,610.0,4389.0,133.0,9.0,100.0,Fully Paid
23450.0, 60 months,17.86,D5,Source Verified,WI,28.42,12.0,64.3,22.0,784.0,780.0,3951.0,81.0,32.0,100.0,Fully Paid
9000.0, 36 months,11.22,B5,Verified,CO,23.01,4.0,45.9,5.0,684.0,680.0,6883.0,150.0,14.0,60.0,Fully Paid
21000.0, 60 months,11.99,C1,Not Verified,CA,7.75,8.0,56.0,25.0,524.0,520.0,1609.0,122.0,15.0,100.0,Charged Off
15000.0, 36 months,11.22,B5,Verified,MD,17.48,14.0,4.8,31.0,609.0,605.0,22474.0,115.0,9.0,76.7,Charged Off
17500.0, 36 months,5.32,A1,Not Verified,IL,9.94,11.0,48.3,21.0,824.0,820.0,12174.0,213.0,17.0,100.0,Fully Paid
15000.0, 60 months,13.18,C3,Not Verified,VA,23.58,9.0,76.1,32.0,739.0,735.0,52567.0,183.0,16.0,100.0,Fully Paid
8000.0, 36 months,7.89,A5,Not Verified,NY,7.27,11.0,44.3,26.0,634.0,630.0,3891.0,126.0,6.0,76.9,Fully Paid
10000.0, 36 months,7.26,A4,Not Verified,PA,15.14,8.0,20.2,17.0,654.0,650.0,23653.0,204.0,14.0,93.3,Fully Paid
8500.0, 36 months,5.32,A1,Source Verified,FL,13.12,8.0,53.2,17.0,749.0,745.0,1816.0,255.0,36.0,88.2,Fully Paid
9500.0, 36 months,11.22,B5,Verified,IL,18.22,12.0,58.2,19.0,724.0,720.0,6281.0,84.0,7.0,94.7,Fully Paid
21000.0, 36 months,9.76,B3,Source Verified,MO,12.16,10.0,46.7,33.0,764.0,760.0,20948.0,131.0,2.0,100.0,Fully Paid
15050.0, 60 months,18.99,E3,Not Verified,MA,32.14,13.0,35.7,34.0,509.0,505.0,4027.0,130.0,23.0,97.1,Charged Off
20000.0, 36 months,9.17,B2,Source Verified,CT,25.33,11.0,55.8,34.0,569.0,565.0,8214.0,204.0,2.0,78.8,Charged Off
14000.0, 36 months,9.17,B2,Source Verified,CA,30.14,3.0,95.2,5.0,819.0,815.0,9049.0,92.0,67.0,100.0,Fully Paid
5000.0, 36 months,11.99,C1,Source Verified,GA,19.8,9.0,33.8,23.0,544.0,540.0,4054.0,100.0,20.0,90.9,Fully Paid
5500.0, 36 months,11.99,C1,Source Verified,CO,17.97,10.0,58.6,14.0,664.0,660.0,4126.0,102.0,0.0,83.3,Fully Paid
25850.0, 36 months,13.18,C3,Not Verified,RI,9.39,10.0,32.6,22.0,744.0,740.0,1857.0,182.0,11.0,95.5,Fully Paid
17850.0, 60 months,18.2,E1,Source Verified,TX,30.7,11.0,56.9,31.0,614.0,610.0,24069.0,177.0,18.0,53.3,Charged Off
33575.0, 60 months,20.99,E5,Verified,CA,18.26,15.0,69.0,25.0,699.0,695.0,3368.0,400.0,4.0,92.0,Fully Paid
25000.0, 60 months,10.64,B4,Verified,IL,12.67,7.0,1.0,29.0,684.0,680.0,2940.0,225.0,21.0,79.0,Fully Paid
20400.0, 60 months,12.59,C2,Not Verified,NY,9.69,10.0,47.4,19.0,739.0,735.0,8961.0,433.0,36.0,89.5,Fully Paid
34075.0, 60 months,12.59,C2,Verified,VA,15.01,27.0,17.4,43.0,799.0,795.0,14482.0,275.0,11.0,100.0,Fully Paid
24000.0, 36 months,9.76,B3,Source Verified,IL,31.67,17.0,74.1,34.0,764.0,760.0,4242.0,200.0,36.0,100.0,Fully Paid
28000.0, 36 months,6.89,A3,Verified,CA,13.29,16.0,80.0,35.0,709.0,705.0,44196.0,254.0,6.0,100.0,Fully Paid
20750.0, 36 months,12.59,C2,Source Verified,TX,24.41,30.0,82.9,37.0,614.0,610.0,8927.0,59.0,16.0,77.1,Fully Paid
14575.0, 60 months,19.99,E4,Source Verified,TX,32.06,13.0,44.5,22.0,559.0,555.0,2450.0,179.0,15.0,100.0,Charged Off
4000.0, 36 months,6.24,A2,Source Verified,OH,19.26,9.0,26.1,18.0,764.0,760.0,15564.0,580.0,7.0,88.9,Fully Paid
7500.0, 36 months,17.86,D5,Verified,WA,33.23,14.0,77.5,22.0,679.0,675.0,11740.0,341.0,8.0,100.0,Fully Paid
28000.0, 60 months,13.18,C3,Source Verified,TX,15.66,8.0,95.9,24.0,524.0,520.0,49930.0,173.0,13.0,100.0,Charged Off
18200.0, 36 months,9.76,B3,Not Verified,CT,28.1,19.0,44.5,40.0,544.0,540.0,2887.0,77.0,3.0,100.0,Charged Off
35000.0, 36 months,9.76,B3,Source Verified,CA,11.41,16.0,40.4,32.0,574.0,570.0,3453.0,219.0,13.0,96.8,Charged Off
28000.0, 36 months,8.38,B1,Source Verified,MI,9.05,45.0,26.6,66.0,829.0,825.0,6728.0,334.0,1.0,100.0,Fully Paid
8000.0, 36 months,9.76,B3,Source Verified,FL,30.33,8.0,11.1,14.0,669.0,665.0,3595.0,133.0,12.0,92.9,Fully Paid
23000.0, 60 months,11.99,C1,Not Verified,CA,7.45,10.0,76.7,14.0,759.0,755.0,24947.0,349.0,9.0,92.9,Fully Paid
5000.0, 36 months,13.67,C4,Verified,MN,37.79,10.0,67.1,19.0,664.0,660.0,2682.0,127.0,8.0,100.0,Fully Paid
20000.0, 36 months,12.59,C2,Verified,TX,22.42,7.0,78.1,12.0,709.0,705.0,8345.0,396.0,17.0,91.7,Fully Paid
5000.0, 36 months,11.99,C1,Source Verified,TX,9.19,8.0,51.9,24.0,519.0,515.0,937.0,130.0,8.0,100.0,Charged Off
12000.0, 36 months,6.89,A3,Source Verified,OR,27.9,17.0,64.6,34.0,714.0,710.0,4191.0,320.0,11.0,88.2,Fully Paid
9600.0, 36 months,11.22,B5,Source Verified,WA,11.69,7.0,51.8,18.0,669.0,665.0,1675.0,222.0,31.0,100.0,Fully Paid
8175.0, 36 months,15.41,D1,Verified,NC,28.15,6.0,58.4,9.0,639.0,635.0,3496.0,49.0,23.0,100.0,Fully Paid
16375.0, 36 months,15.41,D1,Verified,AZ,19.53,7.0,56.5,17.0,679.0,675.0,5185.0,67.0,13.0,93.7,Fully Paid
19200.0, 60 months,13.67,C4,Source Verified,VA,24.86,14.0,68.9,28.0,519.0,515.0,9700.0,129.0,12.0,92.9,Charged Off
15000.0, 60 months,18.2,E1,Verified,AL,28.16,6.0,83.9,7.0,519.0,515.0,5988.0,118.0,16.0,100.0,Charged Off
7000.0, 36 months,16.99,D3,Verified,FL,1.01,5.0,15.7,9.0,519.0,515.0,291.0,91.0,6.0,85.7,Charged Off
4600.0, 36 months,17.57,D4,Source Verified,TX,20.7,10.0,8.5,17.0,529.0,525.0,34048.0,89.0,2.0,78.6,Charged Off
10000.0, 36 months,11.99,C1,Verified,SD,22.74,11.0,71.3,23.0,659.0,655.0,2795.0,205.0,5.0,100.0,Fully Paid
23000.0, 60 months,15.41,D1,Source Verified,TX,20.98,14.0,50.3,31.0,584.0,580.0,20070.0,150.0,1.0,100.0,Charged Off
30000.0, 60 months,18.49,E2,Source Verified,MA,18.05,19.0,49.6,34.0,609.0,605.0,15155.0,152.0,0.0,96.9,Charged Off
13650.0, 60 months,16.99,D3,Verified,TX,36.85,8.0,46.9,18.0,569.0,565.0,7717.0,66.0,8.0,100.0,Charged Off
9600.0, 36 months,15.41,D1,Verified,CT,16.96,8.0,63.1,9.0,609.0,605.0,3359.0,24.0,3.0,100.0,Fully Paid
16000.0, 60 months,7.89,A5,Not Verified,CA,17.48,12.0,39.8,17.0,779.0,775.0,7353.0,117.0,41.0,100.0,Fully Paid
4000.0, 36 months,17.57,D4,Source Verified,MO,16.51,10.0,33.3,16.0,619.0,615.0,3681.0,42.0,1.0,87.5,Fully Paid
5000.0, 36 months,11.22,B5,Source Verified,NY,14.27,15.0,92.0,46.0,774.0,770.0,67491.0,200.0,3.0,100.0,Fully Paid
16000.0, 60 months,11.22,B5,Not Verified,VA,23.35,17.0,11.0,75.0,729.0,725.0,27297.0,241.0,6.0,98.7,Fully Paid
30000.0, 60 months,13.67,C4,Source Verified,TX,36.07,11.0,9.3,35.0,549.0,545.0,8542.0,118.0,14.0,94.3,Charged Off
20000.0, 36 months,7.89,A5,Source Verified,LA,14.45,21.0,37.4,39.0,679.0,675.0,1394.0,138.0,6.0,89.7,Fully Paid
23400.0, 36 months,7.89,A5,Verified,NY,19.26,22.0,60.7,41.0,809.0,805.0,3302.0,135.0,9.0,97.4,Fully Paid
17850.0, 60 months,17.86,D5,Source Verified,OH,30.23,16.0,61.1,26.0,714.0,710.0,5478.0,43.0,18.0,92.0,Fully Paid
35000.0, 36 months,7.89,A5,Source Verified,VA,18.78,15.0,36.5,40.0,674.0,670.0,5249.0,176.0,1.0,87.5,Fully Paid
25000.0, 60 months,9.76,B3,Source Verified,MA,18.9,10.0,76.1,24.0,774.0,770.0,12224.0,340.0,17.0,75.0,Fully Paid
15000.0, 36 months,11.22,B5,Not Verified,MO,18.88,13.0,52.9,17.0,809.0,805.0,2252.0,89.0,1.0,100.0,Fully Paid
3000.0, 36 months,12.59,C2,Source Verified,NY,7.26,16.0,72.5,33.0,654.0,650.0,22223.0,123.0,19.0,93.1,Fully Paid
20250.0, 60 months,10.64,B4,Not Verified,TN,17.54,13.0,41.0,38.0,719.0,715.0,11038.0,231.0,6.0,100.0,Fully Paid
28000.0, 36 months,7.89,A5,Not Verified,TX,14.46,6.0,74.9,14.0,814.0,810.0,16710.0,176.0,39.0,100.0,Fully Paid
15000.0, 36 months,10.64,B4,Source Verified,CT,31.5,7.0,60.1,20.0,544.0,540.0,21176.0,122.0,43.0,80.0,Charged Off
3000.0, 36 months,16.55,D2,Source Verified,DC,9.88,16.0,99.9,26.0,639.0,635.0,5640.0,30.0,18.0,100.0,Fully Paid
17125.0, 60 months,11.22,B5,Source Verified,AL,34.4,10.0,84.1,23.0,709.0,705.0,7280.0,296.0,17.0,91.3,Fully Paid
2500.0, 36 months,9.17,B2,Source Verified,WI,25.16,7.0,56.8,14.0,734.0,730.0,30812.0,171.0,24.0,100.0,Fully Paid
12000.0, 60 months,9.76,B3,Source Verified,OH,6.31,11.0,53.7,27.0,724.0,720.0,33827.0,126.0,6.0,96.3,Fully Paid
19200.0, 36 months,13.67,C4,Verified,PA,15.39,9.0,67.7,24.0,724.0,720.0,26972.0,206.0,6.0,77.3,Fully Paid
30000.0, 36 months,18.2,E1,Source Verified,CA,26.81,24.0,52.4,26.0,699.0,695.0,9627.0,134.0,4.0,100.0,Fully Paid
28000.0, 36 months,5.32,A1,Source Verified,CA,4.59,9.0,30.8,29.0,729.0,725.0,159180.0,137.0,61.0,96.6,Fully Paid
15000.0, 60 months,15.41,D1,Verified,TX,21.63,17.0,75.6,26.0,614.0,610.0,6525.0,95.0,60.0,100.0,Charged Off
18650.0, 60 months,14.48,C5,Source Verified,AZ,18.36,13.0,19.1,19.0,684.0,680.0,15798.0,74.0,5.0,89.5,Fully Paid
18000.0, 36 months,7.26,A4,Not Verified,WA,16.48,8.0,46.0,25.0,739.0,735.0,54409.0,236.0,61.0,96.0,Fully Paid
5000.0, 36 months,10.64,B4,Verified,CA,27.3,8.0,22.5,22.0,664.0,660.0,11264.0,252.0,18.0,95.2,Fully Paid
24375.0, 60 months,12.59,C2,Source Verified,NY,28.57,21.0,14.1,36.0,719.0,715.0,1487.0,436.0,5.0,100.0,Fully Paid
2000.0, 36 months,11.99,C1,Source Verified,FL,23.81,19.0,46.9,37.0,689.0,685.0,11401.0,174.0,2.0,91.9,Fully Paid
20000.0, 36 months,7.26,A4,Not Verified,MI,12.64,10.0,9.3,18.0,734.0,730.0,2491.0,104.0,13.0,94.4,Fully Paid
10000.0, 36 months,8.38,B1,Not Verified,TX,6.56,11.0,40.9,15.0,749.0,745.0,1245.0,183.0,23.0,86.7,Fully Paid
28000.0, 36 months,9.17,B2,Source Verified,MO,25.82,13.0,85.1,23.0,729.0,725.0,22497.0,258.0,1.0,100.0,Fully Paid
8000.0, 36 months,6.89,A3,Source Verified,MA,19.68,14.0,24.4,39.0,724.0,720.0,2203.0,240.0,23.0,97.4,Fully Paid
11000.0, 60 months,9.17,B2,Not Verified,TN,33.01,22.0,37.1,51.0,754.0,750.0,6977.0,266.0,11.0,92.2,Fully Paid
19750.0, 36 months,7.26,A4,Verified,NY,18.57,11.0,74.9,25.0,719.0,715.0,50782.0,258.0,103.0,87.5,Fully Paid
6000.0, 36 months,9.76,B3,Verified,CA,17.63,15.0,22.0,28.0,749.0,745.0,2374.0,153.0,0.0,100.0,Fully Paid
12000.0, 36 months,9.76,B3,Not Verified,LA,18.38,14.0,61.7,30.0,739.0,735.0,12021.0,136.0,3.0,96.7,Fully Paid
12000.0, 36 months,7.89,A5,Not Verified,AL,11.9,7.0,36.7,11.0,744.0,740.0,33587.0,151.0,5.0,100.0,Fully Paid
8000.0, 36 months,11.22,B5,Verified,WI,19.85,11.0,40.5,20.0,599.0,595.0,3971.0,176.0,10.0,94.7,Charged Off
28000.0, 36 months,9.76,B3,Not Verified,CA,10.42,5.0,49.3,7.0,719.0,715.0,3665.0,60.0,20.0,100.0,Fully Paid
15000.0, 60 months,13.18,C3,Source Verified,TX,31.82,11.0,72.8,15.0,504.0,500.0,18839.0,101.0,6.0,100.0,Charged Off
11000.0, 36 months,11.22,B5,Not Verified,MS,23.6,6.0,83.2,18.0,714.0,710.0,8926.0,151.0,8.0,100.0,Fully Paid
24000.0, 36 months,16.55,D2,Source Verified,NY,9.59,8.0,82.8,19.0,579.0,575.0,59417.0,138.0,2.0,84.2,Charged Off
1600.0, 36 months,7.89,A5,Source Verified,OK,12.31,19.0,2.3,56.0,719.0,715.0,7139.0,216.0,2.0,100.0,Fully Paid
19000.0, 60 months,14.48,C5,Source Verified,NY,9.3,6.0,21.9,29.0,544.0,540.0,3292.0,129.0,17.0,92.0,Charged Off
12000.0, 36 months,9.17,B2,Verified,CA,9.54,15.0,26.8,43.0,734.0,730.0,39523.0,225.0,3.0,95.3,Fully Paid
16000.0, 60 months,9.17,B2,Verified,CA,30.89,20.0,74.0,38.0,664.0,660.0,5524.0,300.0,25.0,100.0,Fully Paid
8975.0, 36 months,13.67,C4,Verified,NJ,18.83,8.0,35.6,10.0,619.0,615.0,4182.0,56.0,22.0,100.0,Charged Off
5000.0, 36 months,7.26,A4,Source Verified,MT,16.34,10.0,24.0,26.0,704.0,700.0,1237.0,410.0,24.0,80.8,Fully Paid
7775.0, 36 months,10.64,B4,Source Verified,AL,32.33,14.0,27.1,27.0,824.0,820.0,17194.0,242.0,23.0,100.0,Fully Paid
7200.0, 36 months,10.64,B4,Verified,CA,7.4,8.0,94.4,17.0,684.0,680.0,1726.0,133.0,4.0,100.0,Fully Paid
12000.0, 36 months,12.59,C2,Source Verified,CA,26.29,6.0,81.4,17.0,699.0,695.0,6110.0,306.0,20.0,88.2,Fully Paid
10000.0, 36 months,8.38,B1,Not Verified,MS,11.86,11.0,29.9,16.0,784.0,780.0,2041.0,121.0,4.0,100.0,Fully Paid
22000.0, 36 months,15.41,D1,Not Verified,CA,17.04,17.0,80.1,30.0,594.0,590.0,5025.0,38.0,5.0,96.2,Charged Off
12000.0, 36 months,10.64,B4,Source Verified,LA,12.69,10.0,62.4,12.0,689.0,685.0,4109.0,64.0,15.0,100.0,Fully Paid
35000.0, 36 months,9.76,B3,Source Verified,PA,24.23,13.0,79.7,29.0,744.0,740.0,24038.0,189.0,28.0,100.0,Fully Paid
27600.0, 36 months,13.67,C4,Source Verified,CA,11.54,17.0,29.6,40.0,669.0,665.0,2433.0,121.0,9.0,100.0,Fully Paid
9000.0, 36 months,9.76,B3,Verified,AR,22.98,15.0,42.9,44.0,579.0,575.0,12338.0,109.0,12.0,97.7,Charged Off
15000.0, 36 months,7.26,A4,Verified,CA,27.23,10.0,44.8,18.0,704.0,700.0,6649.0,258.0,4.0,88.9,Fully Paid
16000.0, 36 months,6.24,A2,Source Verified,VA,7.38,18.0,21.5,38.0,714.0,710.0,14513.0,259.0,1.0,100.0,Fully Paid
24000.0, 36 months,11.22,B5,Verified,GA,19.19,10.0,38.5,29.0,694.0,690.0,28720.0,139.0,1.0,71.4,Fully Paid
4800.0, 36 months,16.99,D3,Verified,MT,31.44,7.0,28.0,21.0,699.0,695.0,4030.0,306.0,14.0,100.0,Fully Paid
18000.0, 36 months,8.38,B1,Not Verified,FL,9.21,14.0,45.1,35.0,679.0,675.0,1388.0,122.0,13.0,79.4,Fully Paid
16000.0, 36 months,9.17,B2,Source Verified,SC,31.06,8.0,81.4,27.0,679.0,675.0,15562.0,168.0,19.0,84.6,Fully Paid
9000.0, 36 months,9.76,B3,Source Verified,AZ,8.45,12.0,18.5,20.0,674.0,670.0,4748.0,263.0,1.0,94.4,Fully Paid
1450.0, 36 months,9.76,B3,Verified,GA,26.13,19.0,34.4,48.0,679.0,675.0,7947.0,67.0,8.0,100.0,Fully Paid
12000.0, 36 months,8.38,B1,Not Verified,NJ,7.67,18.0,22.2,33.0,674.0,670.0,36888.0,170.0,5.0,97.0,Fully Paid
15000.0, 36 months,7.89,A5,Source Verified,CA,16.14,6.0,28.5,22.0,679.0,675.0,7248.0,146.0,6.0,95.5,Fully Paid
32400.0, 60 months,17.57,D4,Source Verified,FL,7.88,7.0,98.2,12.0,679.0,675.0,107866.0,179.0,10.0,100.0,Fully Paid
18000.0, 36 months,7.26,A4,Verified,NY,10.99,8.0,64.7,10.0,784.0,780.0,3953.0,118.0,55.0,100.0,Fully Paid
12000.0, 60 months,13.18,C3,Not Verified,IN,27.72,11.0,51.4,13.0,799.0,795.0,8257.0,129.0,3.0,100.0,Fully Paid
9225.0, 36 months,20.99,E5,Source Verified,CA,11.4,8.0,33.2,16.0,689.0,685.0,889.0,135.0,3.0,87.5,Fully Paid
3000.0, 36 months,10.64,B4,Verified,OR,30.04,18.0,69.4,38.0,629.0,625.0,5804.0,191.0,9.0,96.8,Fully Paid
12000.0, 36 months,9.17,B2,Source Verified,IL,7.16,7.0,58.9,31.0,664.0,660.0,1030.0,166.0,14.0,95.7,Fully Paid
10000.0, 36 months,7.89,A5,Not Verified,VA,14.46,13.0,22.4,28.0,744.0,740.0,1523.0,276.0,1.0,100.0,Fully Paid
21000.0, 36 months,5.32,A1,Not Verified,CA,10.07,16.0,23.3,24.0,829.0,825.0,2509.0,178.0,7.0,100.0,Fully Paid
5800.0, 36 months,13.67,C4,Source Verified,VA,2.69,6.0,0.0,11.0,644.0,640.0,19237.0,160.0,67.0,81.8,Fully Paid
25000.0, 36 months,7.89,A5,Source Verified,SC,11.9,9.0,89.5,18.0,684.0,680.0,26100.0,219.0,2.0,94.1,Fully Paid
5000.0, 36 months,11.22,B5,Verified,NY,23.2,8.0,72.0,28.0,589.0,585.0,3893.0,260.0,8.0,89.3,Fully Paid
13825.0, 36 months,13.67,C4,Source Verified,UT,21.76,8.0,55.3,11.0,739.0,735.0,28402.0,171.0,3.0,100.0,Fully Paid
3000.0, 36 months,15.41,D1,Source Verified,OR,24.0,11.0,83.8,24.0,664.0,660.0,5051.0,133.0,11.0,100.0,Fully Paid
1000.0, 36 months,6.24,A2,Not Verified,NC,9.97,17.0,20.3,42.0,794.0,790.0,11413.0,512.0,18.0,100.0,Fully Paid
10000.0, 36 months,8.38,B1,Source Verified,FL,13.99,10.0,38.0,40.0,719.0,715.0,3241.0,234.0,7.0,97.1,Fully Paid
14400.0, 36 months,7.26,A4,Source Verified,MA,21.0,13.0,48.8,27.0,764.0,760.0,22313.0,313.0,6.0,77.8,Fully Paid
20000.0, 36 months,15.41,D1,Not Verified,CA,12.89,6.0,27.4,8.0,679.0,675.0,8361.0,95.0,32.0,87.5,Fully Paid
17650.0, 36 months,12.59,C2,Source Verified,CO,30.85,11.0,51.4,39.0,729.0,725.0,49137.0,146.0,13.0,97.4,Fully Paid
33600.0, 60 months,9.17,B2,Source Verified,VA,21.84,21.0,23.3,38.0,834.0,830.0,20535.0,376.0,34.0,100.0,Fully Paid
22100.0, 36 months,17.86,D5,Source Verified,FL,28.91,10.0,28.9,16.0,774.0,770.0,8800.0,122.0,1.0,100.0,Fully Paid
35000.0, 36 months,15.41,D1,Source Verified,NM,11.77,22.0,76.4,30.0,644.0,640.0,3516.0,92.0,1.0,100.0,Fully Paid
34500.0, 36 months,16.55,D2,Source Verified,IL,19.54,8.0,80.9,18.0,684.0,680.0,4188.0,234.0,4.0,100.0,Fully Paid
8500.0, 36 months,7.89,A5,Not Verified,VA,21.08,9.0,57.0,19.0,739.0,735.0,17876.0,135.0,0.0,100.0,Fully Paid
8000.0, 36 months,7.89,A5,Source Verified,NC,7.72,7.0,36.0,10.0,669.0,665.0,1141.0,179.0,9.0,100.0,Fully Paid
15000.0, 60 months,18.99,E3,Source Verified,TX,29.23,8.0,63.3,24.0,629.0,625.0,9442.0,99.0,13.0,100.0,Charged Off
24000.0, 36 months,6.24,A2,Source Verified,CO,9.35,11.0,69.4,38.0,729.0,725.0,7874.0,109.0,7.0,100.0,Fully Paid
24000.0, 36 months,5.32,A1,Not Verified,NJ,17.89,30.0,36.1,47.0,724.0,720.0,15026.0,318.0,3.0,100.0,Fully Paid
5000.0, 36 months,9.76,B3,Source Verified,TN,10.08,5.0,73.4,15.0,639.0,635.0,3425.0,190.0,1.0,80.0,Fully Paid
5000.0, 36 months,11.99,C1,Source Verified,MI,25.93,13.0,39.0,53.0,529.0,525.0,14903.0,128.0,0.0,80.0,Fully Paid
28000.0, 60 months,19.99,E4,Source Verified,TX,22.27,11.0,79.2,30.0,779.0,775.0,19854.0,178.0,4.0,100.0,Fully Paid
8000.0, 36 months,10.64,B4,Verified,NJ,23.9,6.0,88.9,15.0,704.0,700.0,10996.0,116.0,23.0,100.0,Fully Paid
35000.0, 60 months,11.22,B5,Verified,TX,28.59,10.0,84.0,27.0,699.0,695.0,19037.0,410.0,7.0,100.0,Fully Paid
7000.0, 36 months,13.67,C4,Source Verified,TX,14.55,18.0,92.7,38.0,609.0,605.0,7907.0,109.0,6.0,94.7,Charged Off
25000.0, 36 months,7.26,A4,Not Verified,IL,10.23,10.0,0.0,17.0,809.0,805.0,38062.0,153.0,21.0,100.0,Fully Paid
7750.0, 36 months,11.22,B5,Source Verified,VA,17.68,8.0,15.5,17.0,674.0,670.0,50440.0,104.0,48.0,100.0,Fully Paid
24000.0, 60 months,8.38,B1,Verified,KS,17.57,15.0,25.0,30.0,759.0,755.0,8188.0,151.0,5.0,96.7,Fully Paid
1500.0, 36 months,12.59,C2,Not Verified,CA,31.61,18.0,38.2,38.0,654.0,650.0,1862.0,344.0,6.0,84.2,Fully Paid
18000.0, 36 months,9.17,B2,Not Verified,WI,18.76,18.0,50.8,28.0,709.0,705.0,20885.0,225.0,3.0,100.0,Fully Paid
23000.0, 60 months,16.55,D2,Source Verified,NY,28.47,12.0,77.5,24.0,574.0,570.0,2338.0,317.0,1.0,95.8,Charged Off
12600.0, 60 months,13.18,C3,Verified,IL,23.43,14.0,83.0,21.0,579.0,575.0,3441.0,250.0,13.0,100.0,Charged Off
35000.0, 60 months,13.67,C4,Source Verified,HI,36.98,21.0,77.3,40.0,634.0,630.0,4938.0,257.0,36.0,94.9,Charged Off
35000.0, 60 months,13.67,C4,Source Verified,NM,12.26,11.0,14.0,28.0,694.0,690.0,17663.0,122.0,11.0,100.0,Fully Paid
10000.0, 36 months,11.99,C1,Verified,GA,9.42,17.0,3.0,47.0,714.0,710.0,2246.0,159.0,6.0,90.2,Fully Paid
5600.0, 36 months,10.64,B4,Verified,MI,29.52,7.0,82.9,13.0,719.0,715.0,10533.0,127.0,46.0,100.0,Fully Paid
7250.0, 36 months,7.26,A4,Not Verified,IL,12.11,6.0,37.0,8.0,759.0,755.0,3014.0,482.0,24.0,100.0,Fully Paid
24000.0, 60 months,9.17,B2,Not Verified,PA,16.87,12.0,26.2,31.0,774.0,770.0,16876.0,244.0,14.0,96.8,Fully Paid
21000.0, 36 months,11.99,C1,Source Verified,MA,29.94,17.0,91.4,54.0,754.0,750.0,35670.0,405.0,1.0,98.1,Fully Paid
5300.0, 36 months,10.64,B4,Source Verified,CA,15.79,5.0,73.8,15.0,719.0,715.0,9023.0,166.0,4.0,100.0,Fully Paid
15000.0, 60 months,11.22,B5,Source Verified,UT,15.57,13.0,73.7,20.0,694.0,690.0,3218.0,155.0,1.0,100.0,Fully Paid
22000.0, 36 months,11.22,B5,Verified,CO,22.54,9.0,66.6,25.0,739.0,735.0,6299.0,138.0,12.0,100.0,Fully Paid
7800.0, 36 months,6.24,A2,Source Verified,IL,26.14,13.0,54.7,23.0,579.0,575.0,2466.0,195.0,38.0,95.7,Charged Off
5000.0, 36 months,7.26,A4,Not Verified,TX,29.15,16.0,52.4,41.0,764.0,760.0,16028.0,182.0,5.0,90.6,Fully Paid
20000.0, 36 months,12.59,C2,Verified,MN,16.23,8.0,47.1,25.0,729.0,725.0,24036.0,146.0,12.0,100.0,Fully Paid
12000.0, 36 months,7.89,A5,Source Verified,CA,15.03,15.0,72.5,26.0,689.0,685.0,4817.0,160.0,11.0,92.3,Fully Paid
11200.0, 36 months,7.89,A5,Not Verified,MA,24.66,16.0,34.6,29.0,744.0,740.0,18474.0,137.0,2.0,96.6,Fully Paid
4000.0, 36 months,14.48,C5,Source Verified,NV,15.78,15.0,26.9,24.0,774.0,770.0,793.0,171.0,1.0,91.7,Fully Paid
